Species	PFT
Bromus catharticus	grass
Bromus cebadilla	grass
Bromus ceramicus	grass
Bromus chrysopogon	grass
Bromus ciliatus	grass
Bromus coloratus	grass
Bromus commutatus	grass
Bromus confinis	grass
Bromus danthoniae	grass
Bromus densus	grass
Bromus diandrus	grass
Bromus dolichocarpus	grass
Bromus epilis	grass
Bromus erectus	grass
Bromus exaltatus	grass
Bromus fasciculatus	grass
Bromus firmior	grass
Bromus flexuosus	grass
Bromus formosanus	grass
Bromus frigidus	grass
Bromus frondosus	grass
Bromus gracillimus	grass
Bromus grandis	grass
Bromus grossus	grass
Bromus gunckelii	grass
Bromus gussonei	grass
Bromus hallii	grass
Bromus himalaicus	grass
Bromus hordeaceus	grass
Bromus induratus	grass
Bromus inermis	grass
Bromus insignis	grass
Bromus intermedius	grass
Bromus interruptus	grass
Bromus japonicus	grass
Bromus kalmii	grass
Bromus kinabaluensis	grass
Bromus koeieanus	grass
Bromus kopetdagensis	grass
Bromus laevipes	grass
Bromus lanatipes	grass
Bromus lanatus	grass
Bromus lanceolatus	grass
Bromus latiglumis	grass
Bromus lepidus	grass
Bromus leptoclados	grass
Bromus lithobius	grass
Bromus macrantherus	grass
Bromus macranthus	grass
Bromus macrocladus	grass
Bromus madritensis	grass
Bromus magnus	grass
Bromus mairei	grass
Bromus mango	grass
Bromus marginatus	grass
Bromus maritimus	grass
Bromus maroccanus	grass
Bromus matritensis	grass
Bromus meyeri	grass
Bromus modestus	grass
Bromus moellendorffianus	grass
Bromus moesiacus	grass
Bromus molliformis	grass
Bromus mollis	grass
Bromus morrisonensis	grass
Bromus mucroglumis	grass
Bromus natalensis	grass
Bromus nepalensis	grass
Bromus nervosus	grass
Bromus nottowayanus	grass
Bromus orcuttianus	grass
Bromus oxyodon	grass
Bromus pacificus	grass
Bromus pannonicus	grass
Bromus parodii	grass
Bromus paulsenii	grass
Bromus pectinatus	grass
Bromus pellitus	grass
Bromus pictus	grass
Bromus pindicus	grass
Bromus pitensis	grass
Bromus plurinodis	grass
Bromus polyanthus	grass
Bromus popovii	grass
Bromus porphyranthos	grass
Bromus porteri	grass
Bromus psammophilus	grass
Bromus pseudobrachystachys	grass
Bromus pseudodanthoniae	grass
Bromus pseudolaevipes	grass
Bromus pseudoramosus	grass
Bromus pseudosecalinus	grass
Bromus pseudothominii	grass
Bromus pubescens	grass
Bromus pumpellianus	grass
Bromus purgans	grass
Bromus racemosus	grass
Bromus ramosus	grass
Bromus remotiflorus	grass
Bromus richardsonii	grass
Bromus rigidus	grass
Bromus riparius	grass
Bromus rubens	grass
Bromus scoparius	grass
Bromus scopulorum	grass
Bromus secalinus	grass
Bromus segetum	grass
Bromus sericeus	grass
Bromus setifolius	grass
Bromus sewerzowi	grass
Bromus sibiricus	grass
Bromus sinensis	grass
Bromus sipyleus	grass
Bromus sitchensis	grass
Bromus speciosus	grass
Bromus squarrosus	grass
Bromus staintonii	grass
Bromus stenostachyus	grass
Bromus sterilis	grass
Bromus striatus	grass
Bromus suksdorfii	grass
Bromus sundaicus	grass
Bromus syriacus	grass
Bromus szaboi	grass
Bromus tectorum	grass
Bromus texensis	grass
Bromus thominii	grass
Bromus thysanoglottis	grass
Bromus timorensis	grass
Bromus tomentellus	grass
Bromus tomentosus	grass
Bromus tunicatus	grass
Bromus turcomanicus	grass
Bromus tytthanthus	grass
Bromus tyttholepis	grass
Bromus unioloides	grass
Bromus valdivianus	grass
Bromus variegatus	grass
Bromus villosissimus	grass
Bromus vulgaris	grass
Bromus willdenowii	grass
Brongniartia alamosana	(tree)
Brongniartia foliolosa	(legume?)
Brongniartikentia vaginata	not assigned
Brookea tomentosa	not assigned
Brosimum acutifolium	(tree)
Brosimum alicastrum	(tree)
Brosimum aubletii	not assigned
Brosimum caloxylon	not assigned
Brosimum costaricanum	not assigned
Brosimum gaudichaudii	(tree)
Brosimum glaziovii	not assigned
Brosimum guianense	(tree)
Brosimum guyanense	(tree)
Brosimum lactescens	(tree)
Brosimum mollis	(tree)
Brosimum paraense	(tree)
Brosimum parinarioides	(tree)
Brosimum potabile	(tree)
Brosimum rubescens	(tree)
Brosimum uleanum	not assigned
Brosimum utile	(tree)
Broussaisia arguta	(shrub)
Broussonetia greveana	not assigned
Broussonetia kaempferi	not assigned
Broussonetia kazinoki	not assigned
Broussonetia kurzii	not assigned
Broussonetia lazinokiXpapyifera	not assigned
Broussonetia luzonica	not assigned
Broussonetia papyrifera	(tree)
Browallia albiflora	not assigned
Browallia speciosa	not assigned
Browallia viscosa	not assigned
Brownanthus arenosus	(shrub)
Brownanthus ciliatus	(shrub)
Brownanthus kuntzei	(shrub)
Brownanthus marlothii	(shrub)
Brownanthus neglectus	(shrub)
Brownanthus nucifer	(shrub)
Brownanthus pseudoschlichtianus	(shrub)
Brownanthus schlichtianus	(shrub)
Brownea coccinea	(legume?)
Brownea grandiceps	(tree)
Brownea latifolia	(tree)
Brownea macrophylla	(tree)
Brownea rosa	(legume?)
Browneopsis ucayalina	(tree)
Brownleea galpinii	forb
Brownleea maculata	forb
Brownleea mulanjiensis	forb
Brownleea parviflora	forb
Brownlowia argentata	(tree)
Brownlowia peltata	(tree)
Brucea amarissima	not assigned
Brucea antidysenterica	(tree)
Brucea javanica	not assigned
Brucea macrophylla	not assigned
Bruckenthalia spiculifolia	not assigned
Brugmansia sanguinea	not assigned
Brugmansia suaveolens	not assigned
Bruguiera caryophylloides	not assigned
Bruguiera conjugata	(shrub)
Bruguiera cylindrica	(tree)
Bruguiera exaristata	(shrub/tree)
Bruguiera gymnorhiza	(tree)
Bruguiera gymnorrhiza	(shrub/tree)
Bruguiera hainesii	(tree)
Bruguiera parviflora	(shrub/tree)
Bruguiera sexangula	(shrub)
Bruinsmia polysperma	not assigned
Bruinsmia styracoides	not assigned
Brunellia comocladifolia	(tree)
Brunellia costaricensis	(tree)
Brunfelsia americana	not assigned
Brunfelsia calycina	not assigned
Brunfelsia chiricaspi	not assigned
Brunfelsia guianensis	(shrub)
Brunfelsia jamaicensis	(tree)
Brunia albiflora	(shrub)
Brunia laevis	not assigned
Brunia noduliflora	not assigned
Brunia stokoei	not assigned
Brunnera macrophylla	not assigned
Brunnichia africana	not assigned
Brunnichia cirrhosa	not assigned
Brunonia australis	forb
Brunoniella australis	forb
Brunoniella pumilio	forb
Brunsvigia appendiculata	forb
Brunsvigia multiflora	forb
Brunsvigia orientalis	forb
Brya ebenus	(shrub/tree)
Bryaspis lupulina	(legume?)
Brylkinia caudata	grass
Bryonia alba	forb
Bryonia cretica	forb
Bryonia dioica	forb
Bryophyllum miniatum	forb
Bryophyllum pinnatum	forb
Bryophyllum proliferum	forb
Bryophyllum tubiflorum	forb
Buchanania amboinensis	(tree)
Buchanania angustifolia	(tree)
Buchanania arborea	not assigned
Buchanania arborescens	(tree)
Buchanania heterophylla	(tree)
Buchanania insignis	(tree)
Buchanania lanzan	(tree)
Buchanania latifolia	(tree)
Buchanania lucida	(tree)
Buchanania macrocarpa	(tree)
Buchanania obovata	(tree)
Buchanania sessilifolia	(tree)
Buchanania versteeghii	(tree)
Buchenavia acuminata	(tree)
Buchenavia amazonia	(tree)
Buchenavia capitata	(tree)
Buchenavia congesta	(tree)
Buchenavia fanshawei	(tree)
Buchenavia grandis	(tree)
Buchenavia huberi	(tree)
Buchenavia kleinii	not assigned
Buchenavia macrophylla	(tree)
Buchenavia ochroprumna	(tree)
Buchenavia oxycarpa	(tree)
Buchenavia pallidovirens	(tree)
Buchenavia parvifolia	(tree)
Buchenavia punctata	(tree)
Buchenavia tetraphylla	(tree)
Buchenavia viridiflora	(tree)
Buchholzia coriacea	(tree)
Buchloe dactyloides	grass
Buchlomimus nervatus	grass
Buchnera albiflora	forb
Buchnera americana	forb
Buchnera androsacea	forb
Buchnera arenicola	forb
Buchnera asperata	forb
Buchnera attenuata	forb
Buchnera bangweolensis	forb
Buchnera buchneroides	forb
Buchnera candida	forb
Buchnera capitata	forb
Buchnera chimanimaniensis	forb
Buchnera chisumpae	forb
Buchnera ciliolata	forb
Buchnera crassifolia	forb
Buchnera cryptocephala	forb
Buchnera descampsii	forb
Buchnera dura	forb
Buchnera ebracteolata	forb
Buchnera eylesii	forb
Buchnera foliosa	forb
Buchnera geminiflora	forb
Buchnera granitica	forb
Buchnera henriquesii	forb
Buchnera hispida	forb
Buchnera hockii	forb
Buchnera humpatensis	forb
Buchnera lastii	forb
Buchnera laxiflora	forb
Buchnera leptostachya	forb
Buchnera linearis	forb
Buchnera lippioides	forb
Buchnera longispicata	forb
Buchnera multicaulis	forb
Buchnera namuliensis	forb
Buchnera nervosa	forb
Buchnera nigricans	forb
Buchnera nitida	forb
Buchnera nuttii	forb
Buchnera peduncularis	forb
Buchnera plantaginea	forb
Buchnera prorepens	forb
Buchnera pulcherrima	forb
Buchnera pusilliflora	forb
Buchnera quadrifaria	forb
Buchnera ramosissima	forb
Buchnera randii	forb
Buchnera rungwensis	forb
Buchnera ruwenzoriensis	forb
Buchnera speciosa	conflicting (forb vs. shrub)
Buchnera splendens	forb
Buchnera strictissima	forb
Buchnera subglabra	forb
Buchnera trilobata	forb
Buchnera welwitschii	forb
Buchnera wildii	forb
Buchnerodendron lasiocalyx	(shrub)
Buchnerodendron speciosum	(tree)
Bucida buceras	(tree)
Bucida macrostachya	not assigned
Buckinghamia celsissima	not assigned
Bucklandia populnea	not assigned
Bucquetia glutinosa	not assigned
Buddleja albiflora	not assigned
Buddleja alternifolia	not assigned
Buddleja americana	not assigned
Buddleja asiatica	(shrub/tree)
Buddleja auriculata	not assigned
Buddleja brasiliensis	(shrub)
Buddleja cordata	not assigned
Buddleja curviflora	not assigned
Buddleja davidii	(shrub)
Buddleja dysophylla	not assigned
Buddleja globosa	(shrub)
Buddleja japonica	not assigned
Buddleja lindleyana	not assigned
Buddleja madagascariensis	not assigned
Buddleja nappii	(shrub)
Buddleja nitida	not assigned
Buddleja parviflora	not assigned
Buddleja perfoliata	not assigned
Buddleja pulchella	not assigned
Buddleja saligna	not assigned
Buddleja salvifolia	not assigned
Buddleja salviifolia	not assigned
Buddleja sessiliflora	not assigned
Buddleja speciosissima	not assigned
Buddleja stachyoides	not assigned
Buddleja suaveolens	not assigned
Buddleja thyrsoides	not assigned
Buddleja tomentella	not assigned
Buddleja utahensis	not assigned
Buergersiochloa bambusoides	grass
Buettneria laevigata	not assigned
Bufonia tenuifolia	not assigned
Buglossoides arvensis	forb
Buglossoides purpureo-caeruleum	forb
Buglossoides purpurocaerulea	forb
Buglossoides tenuiflora	not assigned
Bulbine abyssinica	forb
Bulbine angustifolia	forb
Bulbine annua	not assigned
Bulbine asphodeloides	forb
Bulbine bulbosa	forb
Bulbine capitata	forb
Bulbine caulescens	not assigned
Bulbine cepacea	not assigned
Bulbine crassa	not assigned
Bulbine favosa	forb
Bulbine glauca	not assigned
Bulbine lagopus	not assigned
Bulbine latifolia	forb
Bulbine narcissifolia	forb
Bulbine ophiophylla	not assigned
Bulbine praemorsa	not assigned
Bulbine sedifolia	not assigned
Bulbine semibarbata	forb
Bulbine triquetra	not assigned
Bulbinella angustifolia	forb
Bulbinella cauda-felis	not assigned
Bulbinella eburniflora	not assigned
Bulbinella hookeri	forb
Bulbinella latifolia	not assigned
Bulbinella modesta	not assigned
Bulbinopsis semibarbata	forb
Bulbophyllum argyropus	forb
Bulbophyllum ballii	forb
Bulbophyllum bavonis	forb
Bulbophyllum bracteatum	forb
Bulbophyllum cochleatum	forb
Bulbophyllum elisae	forb
Bulbophyllum elliotii	forb
Bulbophyllum encephalodes	forb
Bulbophyllum exiguum	forb
Bulbophyllum expallidum	forb
Bulbophyllum fuscum	forb
Bulbophyllum globuliforme	forb
Bulbophyllum gravidum	forb
Bulbophyllum humblotii	forb
Bulbophyllum injoloense	forb
Bulbophyllum intertextum	forb
Bulbophyllum josephi	forb
Bulbophyllum longiflorum	forb
Bulbophyllum lupulinum	forb
Bulbophyllum maximum	forb
Bulbophyllum minutissimum	forb
Bulbophyllum oreonastes	forb
Bulbophyllum rugosibulbum	forb
Bulbophyllum sandersonii	forb
Bulbophyllum scaberulum	forb
Bulbophyllum shepherdii	forb
Bulbophyllum stolzii	forb
Bulbophyllum tuberculatum	forb
Bulbophyllum unifoliatum	forb
Bulbophyllum weinthalii	forb
Bulboschoenus maritimus	not assigned
Bulbostylis abortiva	grass
Bulbostylis barbata	grass
Bulbostylis basalis	grass
Bulbostylis capillaris	grass
Bulbostylis closii	grass
Bulbostylis coleotricha	grass
Bulbostylis densa	grass
Bulbostylis filamentosa	grass
Bulbostylis funckii	grass
Bulbostylis hispidula	grass
Bulbostylis juncoides	grass
Bulbostylis parvinux	grass
Bulbostylis sphaerocephalus	grass
Bulbostylis tenuispicata	grass
Bulbostylis turbinata	grass
Bulnesia arborea	(tree)
Bulnesia chilensis	(shrub)
Bulnesia retama	(shrub)
Bulnesia retamo	not assigned
Bulnesia sarmientoi	(tree)
Bumelia lanuginosa	(tree)
Bumelia montana	(tree)
Bumelia nigra	(tree)
Bumelia obovata	not assigned
Bumelia obtusifolia	not assigned
Bumelia rotundifolia	(tree)
Bumelia salicifolia	(tree)
Bumelia texana	not assigned
Bunchosia americana	not assigned
Bunchosia argentea	(tree)
Bunchosia blanquita	not assigned
Bunchosia cornifolia	(shrub)
Bunchosia glandulifera	(tree)
Bunchosia hookeriana	not assigned
Bunchosia lindeniana	(tree)
Bunchosia macrophylla	not assigned
Bunchosia media	(tree)
Bunchosia montana	not assigned
Bunchosia myrt	not assigned
Bunchosia nitida	not assigned
Bunchosia ocellata	(tree)
Bunchosia odorata	not assigned
Bunchosia palmeri	(tree)
Bunchosia pilosa	not assigned
Bunias aegyptiaca	not assigned
Bunias erucago	forb
Bunias orientalis	forb
Bunium bulbocastanum	forb
Bunium elegans	forb
Bunium ferulaceum	not assigned
Bunium paucifolium	forb
Bunium persicum	forb
Buphthalmum salicifolium	forb
Bupleurum affine	forb
Bupleurum baldense	forb
Bupleurum bicaule	forb
Bupleurum brevicaule	forb
Bupleurum candollei	forb
Bupleurum chinense	not assigned
Bupleurum commutatum	forb
Bupleurum croceum	forb
Bupleurum exaltatum	forb
Bupleurum falcatum	forb
Bupleurum foliosum	(shrub)
Bupleurum fontanesii	forb
Bupleurum fruticescens	forb
Bupleurum fruticosum	(shrub)
Bupleurum gerardi	forb
Bupleurum gerardii	forb
Bupleurum heldreichii	forb
Bupleurum lancifolium	forb
Bupleurum longifolium	forb
Bupleurum marschallianum	forb
Bupleurum nodiflorum	forb
Bupleurum odontites	not assigned
Bupleurum praealtum	forb
Bupleurum ranunculoides	forb
Bupleurum rigidum	forb
Bupleurum rotundifolium	forb
Bupleurum salicifolium	conflicting (forb vs. shrub)
Bupleurum scorzonerifolium	forb
Bupleurum semicompositum	forb
Bupleurum sibiricum	forb
Bupleurum smithii	forb
Bupleurum spinosum	(shrub)
Bupleurum stellatum	not assigned
Bupleurum subovatum	forb
Bupleurum tenuissimum	(shrub)
Bupleurum veronense	not assigned
Burasaia apetala	not assigned
Burasaia madagascariensis	not assigned
Burchardia bairdiae	forb
Burchardia multiflora	forb
Burchardia umbellata	forb
Burchellia bubalina	(shrub/tree)
Burckella macropoda	not assigned
Burckella multinervis	not assigned
Burckella obovata	not assigned
Burckella polymera	not assigned
Burckella poolei	not assigned
Burdachia duckei	(tree)
Burdachia prismatocarpa	(tree)
Burdachia sphaerocarpa	not assigned
Burkea africana	(tree)
Burkillanthus malaccensis	not assigned
Burnettia cuneata	forb
Burretiodendron hsienmu	(tree)
Burretiokentia vieillardii	not assigned
Bursaria incana	not assigned
Bursaria occidentalis	not assigned
Bursaria spinosa	(shrub)
Bursera biflora	not assigned
Bursera bipinnata	not assigned
Bursera confusa	(shrub/tree)
Bursera copallifera	(shrub/tree)
Bursera diversifolia	not assigned
Bursera glabrifolia	not assigned
Bursera grandifolia	(tree)
Bursera graveolens	(tree)
Bursera heteresthes	(tree)
Bursera hindsiana	(shrub)
Bursera instabilis	(tree)
Bursera longipes	not assigned
Bursera microphylla	(tree)
Bursera morelensis	(tree)
Bursera odorata	(tree)
Bursera penicillata	not assigned
Bursera serrata	(tree)
Bursera simaruba	(tree)
Bursera submoniliformis	not assigned
Bursera tomentosa	not assigned
Burttdavya nyasica	(tree)
Burttia prunoides	(shrub/tree)
Bussea massaiensis	(shrub/tree)
Bussea occidentalis	(tree)
Bussea sakalava	(shrub/tree)
Butea monosperma	(tree)
Butea parviflora	(legume?)
Butia archeri	(tree)
Butia capitata	(tree)
Butia leiospatha	not assigned
Butia yatay	(tree)
Butomus umbellatus	forb
Buttonia natalensis	(shrub)
Butyrospermum parkii	not assigned
Buxus balearica	not assigned
Buxus citrifolia	not assigned
Buxus glomerata	not assigned
Buxus humbertii	(shrub)
Buxus japonica	not assigned
Buxus macowani	not assigned
Buxus macowanii	(tree)
Buxus macrocarpa	(tree)
Buxus madagascarica	not assigned
Buxus microphylla	(shrub/tree)
Buxus moratii	not assigned
Buxus rolfei	(shrub/tree)
Buxus sempervirens	(shrub)
Buxus wallichiana	(tree)
Byblis gigantea	not assigned
Byrsocarpus boivinianus	(shrub)
Byrsocarpus coccineus	(shrub)
Byrsocarpus orientalis	(shrub/tree)
